"","year","month","date","evaporation _sum","2m_temperature _max","2m_temperature _min","surface_net_solar_radiation _sum","surface_pressure _mean","total_precipitation _sum","10m_component_of_wind"
"3244",1998,11,18,-0.00217809012787029,298.962646484375,289.67724609375,14288050.25,96153.8255208333,0,4.04312534910282
"3245",1998,11,19,-0.00176285888051098,300.971923828125,288.7939453125,11537701.75,96293.5703125,4.19616736735406e-06,4.25808319816119
"3246",1998,11,20,-0.00207961530668399,301.186279296875,287.39013671875,14841907.0625,96383.7083333333,0,4.50201557162425
"3247",1998,11,21,-0.00216035748780996,301.376220703125,286.42041015625,15260506.5,96367.953125,0,6.18404646958036
"3248",1998,11,22,-0.0021310172687663,300.98046875,284.339599609375,15340045.0625,96377.5546875,0,5.80391522267788
"3249",1998,11,23,-0.00198153195833584,301.1591796875,284.7490234375,15306406.4375,96483.9713541667,0,5.6364719386464
"3250",1998,11,24,-0.00189784255599079,300.91845703125,284.4482421875,15309248.1875,96574.140625,0,3.64094820669453
"3251",1998,11,25,-0.00186977526118426,301.169921875,285.443603515625,15222630.8125,96549.9765625,0,2.83289879474298
"3252",1998,11,26,-0.00191723262469168,300.99462890625,284.16650390625,15102490.25,96538.546875,0,4.42787934963355
"3253",1998,11,27,-0.00186199388826935,300.422119140625,283.06298828125,15063385.625,96539.2786458333,0,6.23376964078319
"3254",1998,11,28,-0.00174030421658244,300.422119140625,283.249267578125,15081332.0625,96494.9661458333,0,6.27672189804119
"3255",1998,11,29,-0.00157708241204091,300.650390625,283.271728515625,14963200.125,96528.5807291667,0,5.22105766566687
"3256",1998,11,30,-0.00153743325518008,301.153076171875,285.400634765625,14497368.25,96627.8541666667,0,4.23431210190879
"3257",1998,12,1,-0.00151313909464079,300.868896484375,283.186767578125,14675366.8125,96638.5729166667,0,4.15046820978096
"3258",1998,12,2,-0.00155988610640634,298.892333984375,283.846435546875,14767384.8125,96664.7213541667,0,5.94743305915053
