"","year","month","date","evaporation _sum","2m_temperature _max","2m_temperature _min","surface_net_solar_radiation _sum","surface_pressure _mean","total_precipitation _sum","10m_component_of_wind"
"2100",1995,10,1,-0.000990976812317967,273.927490234375,259.31689453125,10946304,60209.6100260417,0.00127267837524414,0.332487870149019
"2101",1995,10,2,-0.0010068470146507,274.229736328125,259.378173828125,11466816,60160.6202799479,0.00221443176269531,0.339086295948118
"2102",1995,10,3,-0.000379719072952867,272.5537109375,263.09033203125,5335744,59876.3294270833,0.0114388465881348,0.231068023328943
"2103",1995,10,4,-0.000119023723527789,269.488525390625,256.20458984375,3750656,59957.4337565104,0.00284004211425781,0.357945125892942
"2104",1995,10,5,-0.000143036944791675,264.99853515625,250.516326904297,4675520,60187.2652994792,0.000184059143066406,0.40851865750502
"2105",1995,10,6,-0.000102723250165582,266.330078125,248.690948486328,5012800,60263.8802083333,1.43051147460938e-05,0.313421671542545
"2106",1995,10,7,-7.15504866093397e-05,267.20361328125,253.993057250977,5309376,60344.328125,0,0.318211767657846
"2107",1995,10,8,-8.54958780109882e-05,268.034423828125,253.939788818359,5451392,60360.7885742188,0,0.295395083787723
"2108",1995,10,9,-0.000108955893665552,268.450927734375,248.314208984375,5586112,60302.0598958333,3.76701354980469e-05,0.339117257391134
"2109",1995,10,10,-0.000195694155991077,267.135009765625,249.123474121094,5032384,60103.3904622396,0.00127458572387695,0.353413397251379
"2110",1995,10,11,-0.000200635986402631,266.041748046875,250.90202331543,4678912,60175.841796875,0.000308036804199219,0.489260407258029
"2111",1995,10,12,-0.000172528205439448,265.712646484375,249.174194335938,5001664,60231.4173177083,0.000252723693847656,0.391932765661763
"2112",1995,10,13,-0.000188476406037807,268.728271484375,250.292175292969,4739392,60057.2371419271,0.00195217132568359,0.30029065409251
"2113",1995,10,14,-0.000142937526106834,269.61328125,260.06005859375,3156864,59792.4620768229,0.00662708282470703,0.405135925024266
"2114",1995,10,15,-0.000102933961898088,268.554443359375,261.00927734375,2964800,59814.5877278646,0.00698995590209961,0.224176709565974
"2115",1995,10,16,-6.15245662629604e-05,268.6748046875,262.837646484375,2650304,59823.3072916667,0.00333118438720703,0.17225539352279
"2116",1995,10,17,-7.67786987125874e-05,265.158447265625,256.31103515625,3083904,59793.2223307292,0.00227499008178711,0.267244544549188
"2117",1995,10,18,-4.18087001889944e-05,266.7060546875,256.315673828125,2604608,59424.5218098958,0.00617074966430664,0.327989744785786
"2118",1995,10,19,-2.71073076874018e-05,265.18701171875,251.970581054688,2638912,59426.1658528646,0.00252246856689453,0.265248290722488
"2119",1995,10,20,-2.92931217700243e-05,262.438720703125,249.430389404297,2492096,59473.2223307292,0.00540924072265625,0.222581691640815
"2120",1995,10,21,-1.52608845382929e-05,263.422607421875,253.519058227539,2485248,59720.6759440104,0.0021214485168457,0.189239013202509
"2121",1995,10,22,-1.36387534439564e-05,255.109191894531,237.905532836914,3049728,60079.7119140625,0.000105381011962891,0.425986331465648
"2122",1995,10,23,2.35205516219139e-06,257.0595703125,238.099761962891,3425856,60238.3221028646,9.5367431640625e-07,0.456009492610396
"2123",1995,10,24,2.49198637902737e-06,256.38134765625,247.798767089844,3546624,60135.0037434896,0,0.414822736070666
"2124",1995,10,25,-6.61751255393028e-06,258.844970703125,249.607177734375,3206720,60001.5393880208,0.00120449066162109,0.39202917465044
"2125",1995,10,26,-1.11118424683809e-05,256.930419921875,244.044036865234,3323520,60074.1521809896,0.000467777252197266,0.456849368875901
"2126",1995,10,27,-1.5835277736187e-05,254.237365722656,239.310440063477,3406656,60124.1085611979,9.67979431152344e-05,0.540338630431569
"2127",1995,10,28,-1.55691523104906e-05,259.371826171875,239.301895141602,3409088,59990.4288736979,0.000152111053466797,0.409354590998053
"2128",1995,10,29,-1.84995587915182e-05,262.9814453125,247.382690429688,3137216,59878.3533528646,0.000884056091308594,0.286222623963665
"2129",1995,10,30,-3.23576387017965e-05,258.0126953125,243.292633056641,3502016,59758.8055013021,0.000235080718994141,0.495210594943795
"2130",1995,10,31,-2.62584071606398e-05,255.425796508789,237.871032714844,3639552,59839.6803385417,0.000263690948486328,0.448949119851399
"2131",1995,11,1,-7.84429721534252e-06,256.420654296875,238.646209716797,4030400,59978.2643229167,1.9073486328125e-06,0.39277681368363
"2132",1995,11,2,-1.90339051187038e-06,257.202880859375,249.001022338867,4121344,60090.734375,0,0.364914187741486
"2133",1995,11,3,-5.31156547367573e-06,258.531005859375,248.957382202148,4139648,60076.7631835938,0,0.406934532292261
"2134",1995,11,4,-4.3532345443964e-06,258.07958984375,247.62565612793,4278464,59931.9886067708,0,0.38217928975539
"2135",1995,11,5,-1.01265031844378e-05,256.75341796875,245.677825927734,4228352,59913.3347981771,1.9073486328125e-06,0.378687990443889
"2136",1995,11,6,-1.21991615742445e-05,258.10791015625,248.568649291992,4382528,60004.8600260417,0,0.351797487421955
"2137",1995,11,7,-1.90609134733677e-05,258.19677734375,242.1474609375,4378880,60083.1827799479,1.95503234863281e-05,0.488019783190081
"2138",1995,11,8,-2.82726250588894e-05,258.227294921875,238.741851806641,4425984,60217.0431315104,2.62260437011719e-05,0.42504725757468
"2139",1995,11,9,-1.93922314792871e-05,258.732177734375,239.147094726562,4703488,60265.2638346354,0,0.424886339448035
"2140",1995,11,10,-1.57409813255072e-05,259.720947265625,247.712783813477,4813952,60018.5965169271,0,0.412392125921753
"2141",1995,11,11,-1.93589366972446e-05,259.555908203125,249.645919799805,4895488,60027.6056315104,0,0.403076600226935
"2142",1995,11,12,-2.22583767026663e-05,259.364990234375,249.18879699707,4972672,60104.2679036458,0,0.440358497401953
"2143",1995,11,13,-2.75054480880499e-05,260.701416015625,250.138229370117,4991936,60154.3969726562,0,0.462267371684642
"2144",1995,11,14,-3.74291557818651e-05,261.46240234375,251.892456054688,4945280,60168.2609049479,0,0.403279058052886
"2145",1995,11,15,-4.4447835534811e-05,261.84912109375,252.08415222168,5035840,59763.5415039062,0.000721454620361328,0.322821591518932
"2146",1995,11,16,-7.09490850567818e-05,262.240966796875,254.051971435547,3976640,59689.2327473958,0.00400114059448242,0.233088785678805
"2147",1995,11,17,-4.4689979404211e-05,261.043701171875,243.820098876953,3452928,59775.8756510417,0.00145244598388672,0.338466595147124
"2148",1995,11,18,-3.32728959619999e-05,252.769424438477,240.787139892578,3877952,59862.9381510417,3.67164611816406e-05,0.445224818367008
